Bochum.UTCModJulian       MareCrisium.BochumTopo.X   MareCrisium.BochumTopo.Y   MareCrisium.BochumTopo.Z   MareCrisium.BochumTopo.VX   MareCrisium.BochumTopo.VY   MareCrisium.BochumTopo.VZ   MareCrisium.DwingelooTopo.X   MareCrisium.DwingelooTopo.Y   MareCrisium.DwingelooTopo.Z   MareCrisium.DwingelooTopo.VX   MareCrisium.DwingelooTopo.VY   MareCrisium.DwingelooTopo.VZ   Bochum.MareCrisiumTopo.X   Bochum.MareCrisiumTopo.Y   Bochum.MareCrisiumTopo.Z   
30736.83391203704         2896.755067294085          356868.7139367452          50347.61748247976          19.28116584074041           -2.696625638802918          16.02472812777386           313.3873691830995             357357.3455970436             47261.32451136353             19.69082592235133              -2.34803793246954              15.57514526244914              60240.50928750274          -317361.107953294          159848.556335015           
30736.83402777778         3089.559203554218          356841.6596382384          50507.85865759876          19.27965111870325           -2.714235319750607          16.02351542836852           510.2889362883434             357333.7770494701             47417.07078151788             19.68947742950856              -2.365672877209196             15.57411755779347              60241.8697260951           -317358.1582034904         159847.6642594859          
30736.83414351852         3282.348090931308          356814.4292416138          50668.0877220707           19.2781267216517            -2.731843602532925          16.02229501245353           707.1769172472159             357310.032150178              47572.80679344044             19.68811906341914              -2.383306595892765             15.57308236173752              60243.23038662958          -317355.2094852325         159846.7705103479          
30736.83425925926         3475.121692040033          356787.0227683245          50828.30454885082          19.27659265080812           -2.749450479415994          16.02106688097624           904.0512713850185             357286.1109191116             47728.53242085342             19.68675082524226              -2.40093908076563              15.57203967513376              60244.59126924218          -317352.2618005789         159845.8750885644          
30736.834375              3667.879898011106          356759.4402342019          50988.50905070156          19.27504890706187           -2.767055940593515          16.01983103464622           1100.911887590941             357262.013370162              47884.24757905166             19.68537271577548              -2.418570322006629             15.57098949858763              60245.95237401201          -317349.315150719          159844.9779952401          
30736.83449074074         3860.622624244232          356731.6816517052          51148.70116055457          19.27349549111343           -2.784659978475745          16.01858747402186           1297.758679538532             357237.7395142868             48039.95220293307             19.68398473564851              -2.436200312014299             15.56993183257661              60247.31370115901          -317346.3695365224         159844.0792312783          
30736.83460648148         4053.349767960339          356703.7470359831          51308.88079623238          19.27193240381381           -2.802262583812593          16.01733619978202           1494.591542334696             357213.2893648049             48195.64621270919             19.68258688562602              -2.453829041524316             15.56886667768103              60248.6752505216           -317343.4249595682         159843.1787969141          
30736.83472222222         4246.06122639513           356675.6364022896          51469.0478755699           19.27035964601969           -2.819863747355347          16.01607721261006           1691.410371100188             357188.66293514               48351.3295286026              19.68117916647849              -2.471456501273636             15.56779403448562              60250.03702221361          -317340.4814209641         159842.2766932044          
30736.83483796296         4438.756962192372          356647.3497724734          51629.20227155417          19.26877721897571           -2.837463461373308          16.01481051347105           1888.215125185819             357163.8602456326             48507.00202436332             19.6797615793878               -2.489082683510419             15.56671390386003              60251.39901636586          -317337.5389227672         159841.3729211165          
30736.8349537037          4631.436772083271          356618.8871445376          51789.34401690663          19.26718512253537           -2.855061716350217          16.01353610230305           2085.005602206053             357138.8812923611             48662.66373764168             19.67833412410069              -2.506707578721455             15.56562628566596              60252.76123295799          -317334.5974642575         159840.4674808154          
30736.83506944445         4824.10061871268           356590.2485404841          51949.47298461532          19.26558335795162           -2.872658504555497          16.01225398007775           2281.781761511                357113.7260958188             48818.31454218741             19.67689680180751              -2.524331179154879             15.5645311807795               60254.12367202927          -317331.6570476479         159839.5603729964          
30736.83518518518         5016.748393298134          356561.4339768259          52109.58908751217          19.2639719261513            -2.890253816190791          16.01096414753461           2478.543492070861             357088.3946705801             48973.95435335695             19.67544961334414              -2.541953474996809             15.56342858983513              60255.48633374952          -317328.717673967          159838.6515990442          
30736.83530092593         5209.380011315432          356532.4434665537          52269.69225858889          19.26235082786413           -2.907847643673282          16.00966660525532           2675.290707630735             357062.8870281354             49129.58310610197             19.67399255937011              -2.559574458652183             15.56231851333298              60256.84921806217          -317325.779344551          159837.7411590462          
30736.83541666666         5401.995363937804          356503.2770263869          52429.78241064196          19.26072006402828           -2.925439977200666          16.00836135398841           2872.023297113323             357037.2031832647             49285.20071574286             19.67252564073283              -2.577194120302975             15.56120095191629              60258.21232504492          -317322.8420605853         159836.8290541159          
30736.83553240741         5594.594366655649          356473.9346694661          52589.8594766749           19.25907963538172           -2.943030809191476          16.00704839432214           3068.741174277031             357011.3431476085             49440.80711724149             19.67104885810026              -2.594812452355331             15.56007590609155              60259.57565473282          -317319.9058232486         159835.9152846158          
30736.83564814815         5787.176964045586          356444.4164209329          52749.92331466491          19.25742954335311           -2.960620130265363          16.00572772736869           3265.444280013362             356985.3069444734             49596.40216975284             19.66956221282353              -2.61242944540464              15.55894337685721              60260.93920742124          -317316.9706343626         159834.9998524922          
30736.83576388889         5979.742958868257          356414.7222785465          52909.9739623269           19.25576978778081           -2.978207931455914          16.00439935305405           3462.132418087102             356959.0945698026             49751.98591577515             19.66806570464                 -2.63004509048777              15.55780336406787              60262.3029828566           -317314.0364935945         159834.0827570447          
30736.83587962963         6172.292313872083          356384.8522648446          53070.01129274075          19.25410036994768           -2.995794205042474          16.00306327237367           3658.805547948305             356932.7060446274             49907.55822914292             19.66655933477064              -2.647659379862237             15.55665586862272              60263.66698116511          -317311.1034029972         159833.1639992474          
30736.83599537037         6364.824920349183          356354.8063970261          53230.03521879769          19.25242129081822           -3.013378941233525          16.00171948609708           3855.463558635536             356906.1413842089             50063.1190252643              19.66504310408978              -2.665272303720326             15.55550089118547              60265.03120242356          -317308.1713637516         159832.2435802178          
30736.83611111111         6557.340693770595          356324.5846886178          53390.04567348599          19.25073255115166           -3.030962132445931          16.0003679948295            4052.106363883093             356879.400600574              50218.66823908313             19.66351701328701              -2.68288385446614              15.55433843227904              60266.3956467583           -317305.2403768785         159831.3215005961          
30736.83622685185         6749.839525440853          356294.1871570171          53550.04256970667          19.24903415192344           -3.04854376888933           15.99900879934914           4248.733852740035             356852.4837091824             50374.20578601544             19.66198106324782              -2.700494022292922             15.55316849257553              60267.76031415397          -317302.3104437147         159830.397761228           
30736.83634259259         6942.321330901617          356263.6138158938          53710.02584050431          19.24732609390062           -3.066123842986973          15.9976419002675            4445.34593901104              356825.390722205              50529.73160105846             19.66043525466989              -2.71810279961102              15.55199107260403              60269.12520473659          -317299.3815652793         159829.4723627547          
30736.83645833334         7134.786054769178          356232.8646910571          53869.99534389618          19.245608378549             -3.083702345362672          15.99626729872631           4641.942563620887             356798.1216636169             50685.24554340068             19.65887958894223              -2.735710177019337             15.55080617339162              60270.49031852093          -317296.453743861          159828.5453063084          
30736.83657407407         7327.233499850285          356201.939780887           54029.9511176164           19.24388100574017           -3.101279267053327          15.99488499467819           4838.523530374026             356770.6765299823             50840.74765555318             19.65731406583612              -2.753316145557443             15.54961379481877              60271.8556554441           -317293.5269788095         159827.6165917418          
30736.83668981482         7519.66362897318           356170.8391084577          54189.89303481783          19.24214397678693           -3.118854600346069          15.99349498914241           5035.088798796161             356743.0553428706             50996.23781141694             19.65573868660308              -2.770920697490118             15.54841393780784              60273.22121581105          -317290.6012718604         159826.686220581           
30736.83680555555         7712.076333477602          356139.5626916611          54349.82100842909          19.24039729269191           -3.136428335453762          15.99209728291889           5231.638257966664             356715.2581182368             51151.71592643062             19.65415345215634              -2.78852382301335              15.54720660305199              60274.58699942198          -317287.6766246617         159825.7541931295          
30736.8369212963          7904.471528911668          356108.1105445498          54509.73497150021          19.23864095424322           -3.154000464800332          15.99069187663587           5428.171821692569             356687.2848686347             51307.18193559341             19.65255836321501              -2.806125514537789             15.54599179109654              60275.95300649412          -317284.7530380736         159824.8205103059          
30736.83703703704         8096.849106657974          356076.4826852061          54669.63483699414          19.23687496245392           -3.171570978602552          15.98927877110164           5624.689379094823             356659.1356102102             51462.63575437569             19.65095342070303              -2.82372576226314              15.5447695026428               60277.31923691917          -317281.8305135859         159823.885172689           
30736.83715277778         8289.208982264612          356044.6791278346          54829.52053796109          19.23509931812053           -3.189139869284376          15.98785796695111           5821.190843978857             356630.8103556697             51618.07731777561             19.64933862534802              -2.841324558599938             15.54353973824256              60278.68569100596          -317278.909051901          159822.9481814724          
30736.83726851852         8481.551094440769          356012.6998999031          54989.39192751251          19.23331402280131           -3.206707126930513          15.98642946539984           6017.676151227566             356602.309130539              51773.5064802066              19.64771397862727              -2.858921893606386             15.54230249898995              60280.05236863688          -317275.9886555399         159822.0095375724          
30736.83738425926         8673.875264143669          355980.5449973939          55149.24905845067          19.23151907623254           -3.224272744234739          15.98499326629228           6214.145123179722             356573.6319293134             51928.92329882353             19.64607948019255              -2.876517759981181             15.54105778467448              60281.41926995422          -317273.0693234536         159821.0692409657          
30736.8375                8866.181436115417          355948.2144469536          55309.09178890222          19.22971447992648           -3.24183671183282           15.9835493708071            6410.597700879131             356544.7787768073             52084.32763291414             19.64443513148031              -2.894112148334343             15.53980559635915              60282.78639487612          -317270.1510580828         159820.1272925186          
30736.83761574074         9058.469507829777          355915.7082661441          55468.92003689194          19.22790023486673           -3.2593990204979            15.98209777972891           6607.033779663518             356515.7496887567             52239.71940286567             19.6427809333906               -2.911705049422429             15.53854593472701              60284.15374351267          -317267.2338605219         159819.18369331            
30736.83773148148         9250.739394908302          355883.0264695467          55628.73373552813          19.22607634187046           -3.276959662660597          15.98063849370914           6803.453273409039             356486.5446782453             52395.09854372949             19.64111688667222              -2.929296455662262             15.53727880034591              60285.52131598833          -317264.3177317844         159818.2384439895          
30736.83784722222         9442.990988774214          355850.1690759335          55788.53279780634          19.22424280198868           -3.294518628541474          15.97917151358632           6999.856071270315             356457.1637621096             52550.46497100166             19.63944299228777              -2.946886357256668             15.53600419394648              60286.88911219369          -317261.4026733561         159817.2915451429          
30736.83796296296         9635.224245644182          355817.1361079142          55948.31710556474          19.22239961650534           -3.312075910461021          15.97769684036047           7196.242126378467             356427.6069614578             52705.81856742965             19.63775925145985              -2.964474746504263             15.53472211643283              60288.25713250475          -317258.4886866867         159816.3429984906          
30736.8380787037          9827.438975798465          355783.927568701           56108.08667437696          19.22054678556528           -3.329631498864432          15.97621447419473           7392.611249420788             356397.8742775756             52861.15935314981             19.63606566423142              -2.982061613848175             15.53343256788428              60289.6253765833           -317255.5757719172         159815.3928033021          
30736.83819444444         10019.63513546657          355750.5434810552          56267.84138609146          19.21868431046075           -3.347185386073366          15.97472441609575           7588.963393539718             356367.9657317228             53016.48721091831             19.63436223183356              -2.999646951588048             15.53213554921137              60290.99384471378          -317252.663930653          159814.4409610261          
30736.83831018519         10211.81262216612          355716.9838630792          56427.58115876795          19.21681219220505           -3.364737562865021          15.97322666687183           7785.29845411186              356337.8813401763             53171.8020611517              19.63264895519659              -3.01723075048395              15.53083106112011              60292.36253691351          -317249.7531641418         159813.4874724727          
30736.83842592593         10403.97133343387          355683.2487329829          56587.30591048112          19.21493043181743           -3.382288020018311          15.97172122733599           7981.616326531894             356307.6211193217             53327.10382428019             19.63092583525694              -3.034813001297572             15.52951910432113              60293.73145319961          -317246.843473631          159812.5323384534          
30736.83854166667         10596.11118491787          355649.3381058825          56747.01557436051          19.2130390301445            -3.399836749966358          15.97020809816316           8177.916924697078             356277.1850827777             53482.39243537126             19.62919287279344              -3.052393696447722             15.52819967940506              60295.10059369574          -317243.9348601313         159811.5755596233          
30736.83865740741         10788.23206815584          355615.2520012279          56906.71006349288          19.21113798827448           -3.417383742940137          15.96868728022151           8374.200137871125             356246.5732480608             53637.66781000367             19.62745006880672              -3.069972826146968             15.52687278713139              60296.4699582913           -317241.027325124          159810.6171365739          
30736.83877314815         10980.33394618579          355580.9904434854          57066.38925122394          19.20922730759806           -3.434928991247353          15.96715877459222           8570.465925778746             356215.785638136              53792.92982225443             19.62569742462788              -3.087550382679285             15.52553842848265              60297.8395473687           -317238.120870181          159809.6570711183          
30736.83888888889         11172.41661579162          355546.5534339057          57226.05317022902          19.20730698814295           -3.452472485372291          15.965622581353             8766.714086049844             356184.8222523291             53948.17850969925             19.62393494018119              -3.105126356528904             15.52419660345592              60299.20936057399          -317235.2154951884         159808.6953623581          
30736.83900462963         11364.48004007209          355511.9409970981          57385.70169390235          19.20537703130761           -3.47001421762813           15.96407870159122           8962.944578469338             356153.6831137493             54103.41374646101             19.62216261680572              -3.122700739985128             15.52284731303978              60300.57939819801          -317232.3112018738         159807.7320118339          
30736.83912037037         11556.52411055196          355477.1531529113          57545.33473532065          19.20343743820223           -3.487554178244776          15.96252713619257           9159.157292283446             356122.3682403115             54258.63544810541             19.62038045552449              -3.14027352325907              15.52149055801069              60301.94966022149          -317229.4079915595         159806.7670204148          
30736.83923611111         11748.54874295541          355442.1899169129          57704.9522276738           19.20148820969821           -3.505092359662273          15.96096788585175           9355.352141461892             356090.8776460873             54413.84354975457             19.61858845714164              -3.157844698776016             15.5201263389785               60303.3201466754           -317226.5058654104         159805.8003884867          
30736.83935185185         11940.55383490755          355407.0513080294          57864.55408910751          19.19952934685419           -3.522628752667643          15.9594009514132            9551.529021481529             356059.2113481801             54569.0379719015              19.61678662263383              -3.175414257305063             15.51875465668436              60304.69085775939          -317223.6048243555         159804.8321174147          
30736.83946759259         12132.53928368983          355371.7373453298          58024.14023769631          19.19756085073665           -3.540163348026093          15.95782633372746           9747.687827472484             356027.3693638312             54724.21863497528             19.61497495298546              -3.192982189593351             15.51737551187514              60306.06179343776          -317220.7048697913         159803.8622077423          
30736.83958333333         12324.50505312353          355336.248053766           58183.7105470122           19.19558272276332           -3.557696138098184          15.95624403389754           9943.828519942421             355995.3517165013             54879.38541325604             19.61315344955579              -3.210548487977225             15.51598890555497              60307.43295382349          -317217.806003605          159802.8906607444          
30736.83969907407         12516.45093968671          355300.5834352779          58343.26504967235          19.19359496299898           -3.575227113348927          15.95465405203065           10139.95089620652             355963.158406202              55034.53834426294             19.61132211230656              -3.228113142920972             15.51459483774937              60308.80433870184          -317214.908225519          159801.9174758005          
30736.83981481482         12708.37690652009          355264.7435150209          58502.80361911336          19.19159757287253           -3.592756266095873          15.95305638923839           10336.05491608669             355930.7894565887             55189.67730215567             19.60948094260799              -3.24567614671774              15.51319330947047              60310.17594835876          -317212.0115372579         159800.9426544564          
30736.83993055555         12900.28284526771          355228.7283135203          58662.32616850709          19.18959055353134           -3.61028358657979           15.95145104643613           10532.14046894301             355898.2448862556             55344.80220258643             19.60762994152108              -3.263237489588836             15.51178432152353              60311.5477827738           -317209.1159401399         159799.9661975875          
30736.8400462963          13092.16867173148          355192.5378468691          58821.83263110548          19.18757390587574           -3.627809067247814          15.94983802434158           10728.20746881875             355865.5247098007             55499.91298073306             19.60576910987951              -3.280797163966128             15.51036787454081              60312.91984197702          -317206.2214353259         159798.9881055845          
30736.84016203704         13284.03428356389          355156.1721346483          58981.32292507602          19.18554763100029           -3.645332698889566          15.94821732382788           10924.25581121138             355832.6289449824             55655.00955710425             19.60389844869659              -3.298355160620671             15.5089439692913               60314.29212616703          -317203.3280237421         159798.0083798187          
30736.84027777778         13475.87957849688          355119.6311965393          59140.79696864887          19.18351173000513           -3.662854472301788          15.94658894577256           11120.28539169833             355799.5576096604             55810.09185226857             19.60201795899133              -3.315911470330537             15.50751260654827              60315.66463517488          -317200.4357069392         159797.0270205683          
30736.84039351852         13667.70451975874          355082.9150580834          59300.25463533927          19.18146620434093           -3.680374379810516          15.94495289130448           11316.29617018654             355766.3107278782             55965.1597404588              19.60012764215617              -3.333466085396958             15.50607378734063              60317.03736928116          -317197.5444866401         159796.0440293826          
30736.84050925926         13859.50890416853          355046.0237218641          59459.695957815            19.17941105410685           -3.69789241190146           15.94330916055863           11512.28794432626             355732.8883002945             56120.21325923107             19.59822749818817              -3.351018996304317             15.504627511721                60318.41032832961          -317194.6543624087         159795.059405923           
30736.840625              14051.29269498348          355008.9572135705          59619.12080961446          19.17734628076163           -3.715408560903254          15.94165775467029           11708.26067405226             355699.2903511012             56275.25228283947             19.59631752848802              -3.36857019535631              15.50317378072454              60319.78351250933          -317191.7653361228         159794.0731514667          
30736.84074074074         14243.05578393738          354971.7155544089          59778.52910398108          19.17527188549007           -3.732922817064873          15.93999867458469           11904.21424880874             355665.5168995745             56430.27672699987             19.59439773415495              -3.386119672781789             15.50171259518557              60321.15692179876          -317188.8774090961         159793.0852668953          
30736.84085648148         14434.79808685609          354934.2987610092          59937.92077418583          19.17318786922198           -3.750435172835713          15.93833192104307           12100.14858265727             355631.5679608499             56585.28652690414             19.59246811605272              -3.403667421014348             15.50024395575913              60322.5305562271           -317185.9905824872         159792.095752605           
30736.84097222222         14626.51949547253          354896.7068547761          60097.2957334716           19.17109423315306           -3.767945618464715          15.93665749499935           12296.06356503886             355597.4435544022             56740.281598266               19.5905286752917               -3.42121343028262              15.49876786328799              60323.90441586434          -317183.1048574519         159791.1046097531          
30736.84108796296         14818.21992567781          354858.9398524784          60256.65391516188          19.16899097822077           -3.785454146407182          15.93497539720089           12491.95911008014             355563.1436955071             56895.2618763269              19.5885794127435               -3.438757693025977             15.49728431843317              60325.27850092308          -317180.2202348338         159790.1118392832          
30736.84120370371         15009.89932269683          354820.997783754           60415.99517781187          19.16687810610396           -3.802960747345337          15.93328562895892           12687.8351592847              355528.6684119787             57050.22722076628             19.58662033001486              -3.456300199897933             15.49579332238653              60326.65281129636          -317177.3367170562         159789.1174420902          
30736.84131944444         15201.55748941284          354782.8806506664          60575.31955911106          19.16475561687149           -3.820465412317805          15.93158819038421           12883.69151649167             355494.0177040656             57205.1776740178              19.5846514270781               -3.473840941936281             15.49429487518192              60328.0273468706           -317174.4543036006         159788.1214177881          
30736.84143518519         15393.19438919227          354744.5884794354          60734.62693269433          19.1626235120117            -3.837968133663685          15.92988308263562           13079.52814174157             355459.1915964919             57360.11311042487             19.58267270536416              -3.491379911454636             15.49278897787737              60329.40210801355          -317171.5729960279         159787.1237682059          
30736.84155092592         15584.80991382147          354706.1212919574          60893.91721184687          19.16048179274733           -3.855468901636795          15.92817030668862           13275.34492452451             355424.1901092252             57515.03344573807             19.580684166011                -3.508917098686033             15.49127563133657              60330.77709461081          -317168.692795805          159786.1244939586          
30736.84166666667         15776.40397920886          354667.4791053873          61053.19032990552          19.15833046003703           -3.872967708694066          15.92644986330748           13471.14177898025             355389.0132579271             57669.93861520864             19.57868580991185              -3.526452496071086             15.48975483623697              60332.15230669063          -317165.8137040864         159785.123595447           
30736.84178240741         15967.97647719611          354628.6619418074          61212.44620019988          19.15616951511377           -3.89046454509434           15.92472175347579           13666.91859465321             355353.661062752              57824.82853462866             19.57667763821516              -3.543986093847666             15.48822659345017              60333.52774432188          -317162.935722024          159784.1210738345          
30736.84189814815         16159.52732369355          354589.669818525           61371.68475606854          19.15399895894461           -3.907959403294765          15.92298597796455           13862.67528568351             355318.1335395146             57979.70313924977             19.57465965182269              -3.561517884456453             15.4866909036601               60334.9034076244           -317160.0588506151         159783.1169297968          
30736.84201388889         16351.05646406677          354550.502765821           61530.90585618836          19.15181879324417           -3.925452273990858          15.92124253811344           14058.41179371133             355282.4307166742             58134.56228886417             19.57263185237782              -3.579047858563636             15.48514776808636              60336.27929666983          -317157.1830919653         159782.1111647815          
30736.84212962963         16542.5637012386           354511.1607863834          61690.10953826232          19.14962901811477           -3.94294314822391           15.91949143406006           14254.12792260877             355246.5525951043             58289.40602591283             19.57059423988694              -3.596576007209061             15.48359718678876              60337.65541135153          -317154.3084455514         159781.1037784082          
30736.84224537037         16734.04899861753          354471.6439069814          61849.29567596748          19.14742963507539           -3.960432018337404          15.91773266698763           14449.82363245325             355210.4992000795             58444.23422477565             19.5685468158123               -3.614102322710198             15.48203916084904              60339.03175184876          -317151.4349132456         159780.0947719645          
30736.84236111111         16925.51224810888          354431.952150187           62008.46418268397          19.14522064538588           -3.977918874595991          15.91596623790121           14645.49881284858             355174.2705522447             58599.04680128957             19.56648958132979              -3.63162679531024              15.48047369115964              60340.40831804598          -317148.5624965099         159779.0841460717          
30736.84247685185         17116.95336570354          354392.0855336768          62167.61499181468          19.14300205003361           -3.995403709464139          15.91419214758797           14841.15337801292             355137.8666677852             58753.84369076554             19.56442253736196              -3.649149417456839             15.47890077842027              60341.78511015409          -317145.691196182          159778.071901682           
30736.84259259259         17308.37224329927          354352.044080223           62326.74801673388          19.14077385028945           -4.012886513205864          15.91241039706177           15036.78721754015             355101.2875675457             58908.62480903303             19.56234568509592              -3.666670179392354             15.47732042353189              60343.16212814912          -317142.8210135665         159777.0580396921          
30736.84270833333         17499.76879689969          354311.8278076552          62485.86319085446          19.13853604714917           -4.030367278286803          15.91062098711645           15232.40024565964             355064.5332678647             59063.39009141145             19.56025902546284              -3.684189073565458             15.47573262720069              60344.53937214996          -317139.9519496571         159776.0425607826          
30736.84282407407         17691.14296597061          354271.436748177           62644.9603679537           19.13628864243436           -4.047845994864109          15.90882391917711           15427.99239797435             355027.6037990179             59218.13939292166             19.55816256020908              -3.701706090102109             15.47413739072451              60345.91684218733          -317137.0840066327         159775.0254664611          
30736.84293981481         17882.494571464            354230.8709012959          62804.03960070547          19.13403163606909           -4.065322655624851          15.90701919323888           15623.56349677557             354990.499159024              59372.87277056067             19.55605628917765              -3.719221221690957             15.47253471403889              60347.29453826908          -317134.2171837345         159774.0067561908          
30736.84305555556         18073.82355889304          354190.1302981237          62963.1007479135           19.13176502981402           -4.082797251278487          15.90520681067812           15819.11348384491             354953.2193771767             59527.59008423693             19.55394021405896              -3.736734459011296             15.47092459839906              60348.67246037025          -317131.3514832194         159772.9864311533          
30736.8431712963          18265.12982626136          354149.2149606387          63122.14372802537          19.12948882489556           -4.100269772646673          15.90338677247303           16014.64225501108             354915.7644736372             59682.29125471044             19.55181433600095              -3.754245792863871             15.46930704467612              60350.05060868539          -317128.4869059977         159771.9644927419          
30736.84328703704         18456.41328959286          354108.1249070566          63281.16847446983          19.12720302233068           -4.117740212196937          15.90155907943442           16210.14972451985             354878.1344651303             59836.97621731257             19.54967865595642              -3.771755215698864             15.46768205359268              60351.42898314915          -317125.6234533744         159770.9409410943          
30736.84340277778         18647.67384089846          354066.8601608245          63440.17490071151          19.12490762342734           -4.13520856020361           15.8997237326057            16405.63578207302             354840.3293731777             59991.64488795491             19.54753317515036              -3.789262717768296             15.46604962607849              60352.80758382819          -317122.7611264926         159769.9157773865          
30736.84351851852         18838.91143701822          354025.420748223           63599.16288913844          19.12260262967388           -4.152674809046956          15.89788073314955           16601.1003813974              354802.3492225697             60146.29714988862             19.54537789501432              -3.806768291426918             15.46440976319574              60354.18641088481          -317119.8999270939         159768.8890028264          
30736.84363425926         19030.12588845643          353983.8066770522          63758.13245539709          19.12028804146216           -4.170138949187247          15.89603008142686           16796.54333335522             354764.1940191822             60300.93302327883             19.54321281584304              -3.824271927128543             15.46276246521564              60355.56546411256          -317117.0398551316         159767.8606170003          
30736.84375               19221.31715206759          353942.0179737395          63917.08348188745          19.11796386028853           -4.187600973006075          15.89417177860669           16991.96459168646             354725.8637879526             60455.55239138725             19.54103793907628              -3.84177361722911              15.46110773320661              60356.94474385765          -317114.1809120327         159766.8306216642          
30736.84386574074         19412.48512589098          353900.0546608108          64076.01588708501          19.11563008740945           -4.205060871328411          15.89230582569125           17187.3640522502              354687.3585495902             60610.15517499621             19.53885326589262              -3.859273352532141             15.45944556806303              60358.32424994657          -317111.3230993311         159765.7990171232          
30736.84398148148         19603.62970803445          353857.9167608839          64234.92958952019          19.11328672408646           -4.222518634985389          15.8904322236868            17382.74161097428             354648.6783248981             60764.74129494069             19.53665879747594              -3.87677112384723              15.45777597068327              60359.70398248093          -317108.4664180895         159764.7658045031          
30736.84409722222         19794.7508146004           353815.6042926978          64393.82452268466          19.11093377136532           -4.239974256451714          15.88855097342707           17578.09718217865             354609.8231311254             60919.31068660873             19.53445453480842              -3.894266923631227             15.45609894181225              60361.08394157816          -317105.6108692965         159763.730984493           
30736.84421296296         19985.84833768537          353773.1172803825          64552.70060011127          19.10857123059152           -4.257427726009556          15.88666207598543           17773.4306556448              354570.7929904785             61073.86326597219             19.5322404791534               -3.911760742143318             15.45441448240878              60362.46412721195          -317102.7564542471         159762.6945580021          
30736.8443287037          20176.92224100905          353730.4557520772          64711.55769575071          19.10619910336066           -4.274879036032129          15.88476553260599           17968.74199175258             354531.5879296072             61228.3989076655              19.53001663205151              -3.929252571729339             15.45272259361386              60363.84453954703          -317099.9031748051         159761.6565263303          
30736.84444444444         20367.97232155647          353687.6197135995          64870.39584231532          19.10381738994543           -4.292328177015721          15.8828613435628            18164.03098828343             354492.2079524067             61382.91764925812             19.52778299367671              -3.946742402881158             15.451023275615                60365.22517836911          -317097.0510306687         159760.6168888957          
30736.84456018519         20558.9985430378           353644.6091932401          65029.2149137489           19.10142609194969           -4.309775141332735          15.88094951010655           18359.29760560596             354452.6530856782             61537.41936537663             19.52553956557805              -3.96423022794366              15.44931652955959              60366.60604402686          -317094.2000233869         159759.5756475467          
30736.84467592593         20750.0008036289           353601.4242141559          65188.01482863565          19.09902521066459           -4.327219919820519          15.87903003326714           18554.54173971132             354412.9233507648             61691.90397690346             19.52328634896964              -3.981716037732113             15.44760235636895              60367.98713634569          -317091.3501544894         159758.5328025941          
30736.84479166667         20940.97900148771          353558.0647996156          65346.79550554611          19.09661474738744           -4.344662503314876          15.87710291407933           18749.76328657132             354373.018769121              61846.37140470702             19.52102334507183              -3.999199823060156             15.44588075696911              60369.36845542629          -317088.5014250351         159757.4883551698          
30736.84490740741         21131.93305281435          353514.5309688791          65505.55687804982          19.09419470319263           -4.362102884299391          15.87516815339971           18944.96216059965             354332.9393585186             62000.82158424643             19.51875055489607              -4.016681576393004             15.44415173212721              60370.75000138499          -317085.6538360085         159756.4423059676          
30736.84502314815         21322.86284978534          353470.8227467602          65664.29885974343          19.09176507946324           -4.37954105306356           15.8732257523316            19140.13825165167             354292.6851418493             62155.25443154966             19.5164679797441               -4.034161287996496             15.44241528283118              60372.13177419448          -317082.807388701          159755.3946559031          
30736.84513888889         21513.76835624831          353426.940161927           65823.02132468853          19.08932587782439           -4.396977001992714          15.87127571214261           19335.29152023202             354252.2561462938             62309.66982135442             19.51417562118672              -4.051638950228065             15.44067141024487              60373.51377392272          -317079.9620851292         159754.3454060076          
30736.84525462963         21704.64936919316          353382.8832208659          65981.72430558378          19.08687709858464           -4.414410721582705          15.86931803313552           19530.42176411923             354211.6523764163             62464.06779121085             19.51187347943449              -4.069114553578506             15.43892011458366              60374.89600063773          -317077.1179245169         159753.2945565259          
