2007TF68,0.26547,1.7799
2007YM,0.620573,4.1637
2007KO4,0.161571,1.2811
2007BY48,0.287181,1.7987
2007CX50,0.225887,1.4789
2007UT,0.356018,2.0576
2007RF2,0.664274,2.8813
2007YJ1,0.17777,1.4887
2007RU17,0.827939,3.7287
2007KD,0.417908,2.7773
2007FG1,0.475602,2.8653
2007DJ,0.475768,2.7554
2007MQ,0.735149,4.2564
2007TD,0.534563,1.0594
2007TU24,0.534686,3.1347
2007DF8,0.452992,2.6452
2007RT9,0.585918,2.6415
2007EZ25,0.718251,3.6595
2007FD3,0.533476,3.4044
2007HD15,0.276225,1.6362
2007SR11,0.649803,4.4181
2007VD184,0.502959,2.9244
2007MK6,0.818834,1.9661
2007RU10,0.687061,3.8373
2007UF6,0.522585,2.9718
2007TX22,0.42084,2.1954
2007DA,0.573595,1.5894
2007EZ,0.573222,2.6847
2007RP12,0.498728,3.4062
2007WC,0.546211,3.5058
2007TJ15,0.476886,3.0429
2007HX82,0.54009,4.101
2007YR56,0.516533,3.054
2007WV3,0.452402,2.4231
2007BT7,0.540168,3.3434
2007YH1,0.562656,3.2196
2007VD191,0.2457,1.3851
2007KV2,0.312897,1.4657
2007TL16,0.400236,2.0459
2007JD,0.818756,5.1717
2007RR17,0.528906,3.3181
2007US,0.577134,1.5121
2007AC2,0.743479,4.2116
2007CF19,0.632067,4.8671
2007RE1,0.60955,4.2691
2007EF,0.410051,1.1567
2007VX6,0.613153,3.6478
2007LU,0.535309,3.3432
2007PS25,0.422014,1.0358
2007UM12,0.390882,2.4104
2007UW1,0.120893,1.0175
2007XT3,0.581564,3.5812
2007RJ1,0.385532,2.0073
2007DL41,0.476477,2.1515
2007VA188,0.634296,4.8426
2007RU19,0.407311,2.4213
2007US51,0.631868,3.5735
2007XA51,0.156791,1.5789
2007BB50,0.592436,4.9093
2007TS19,0.500412,1.6262
2007CH15,0.284979,1.7737
2007GC,0.457622,2.9198
2007XP,0.270659,1.2527
2007CU18,0.537885,3.118
2007EC,0.195726,1.1099
2007VR29,0.454189,2.6427
2007VC138,0.495888,3.168
2007EJ88,0.781064,4.1716
2007RZ19,0.469727,3.3166
2007HF15,0.554391,4.4438
2007RA9,0.539172,4.1271
2007EN,0.588581,4.146
2007CQ5,0.287786,1.9843
2007VU83,0.586566,3.7269
2007TA23,0.248203,1.7262
2007AF2,0.421581,2.4456
2007TX68,0.532035,3.1026
2007WA,0.152939,1.1935
2007UT3,0.398756,1.0816
2007DB61,0.364619,1.1072
2007DM8,0.3686,1.3532
2007FK3,0.455505,3.3596
2007VD12,0.364796,1.5641
2007AH12,0.45394,2.9705
2007VB3,0.336522,2.2046
2007PR10,0.892428,2.3311
2007RV9,0.566103,3.0408
2007EH,0.661167,3.5895
2007CM26,0.179435,1.1116
2007DD49,0.607192,3.4879
2007VC191,0.309596,2.0791
2007XN,0.569555,3.4795
2007RO1,0.606561,3.6326
2007BD8,0.421359,2.0392
2007XO3,0.542682,3.7634
2007BC8,0.499956,3.073
2007TL5,0.595647,1.3855
2007VB191,0.611065,3.83
2007VF8,0.459516,2.6199
2007BB,0.140779,1.0653
2007US65,0.52494,4.021
2007VD3,0.150404,1.1185
2007RG1,0.362359,2.2483
2007HD70,0.475834,3.1188
2007DS7,0.399703,1.6509
2007TL23,0.736486,1.97
2007RH1,0.198028,1.6952
2007HY15,0.211096,1.7162
2007GZ5,0.27769,1.8749
2007VM243,0.338168,1.4356
2007OV,0.483457,3.6766
2007TG1,0.486965,3.0727
2007VB138,0.430294,1.1054
2007FK1,0.569113,3.9137
2007TK15,0.42527,2.72
2007PF2,0.601705,2.4468
2007UO6,0.597647,3.6337
2007EF126,0.596352,3.9369
2007BS2,0.291289,2.0353
2007VE138,0.418577,1.9261
2007NL1,0.249103,1.5486
2007XB10,0.599777,3.5351
2007WW4,0.715617,3.597
2007VG189,0.512656,3.2523
2007TU18,0.605515,4.0603
2007YN56,0.33081,1.4357
2007YY59,0.594587,3.9724
2007WC5,0.21035,1.1779
2007FO3,0.298078,1.6503
2007TW24,0.604435,3.5537
2007KG7,0.866337,3.3185
2007UC6,0.598583,2.5452
2007DT103,0.575482,3.475
2007CC27,0.49323,2.5202
2007RC20,0.197527,1.1455
2007DC,0.325965,1.7964
2007WE55,0.57439,3.0048
2007JZ2,0.537157,2.8374
2007EU,0.306403,1.8864
2007HB15,0.255943,1.5763
2007RS1,0.390911,1.7302
2007TN74,0.298403,1.164
2007EK88,0.351413,2.3467
2007VW7,0.227958,1.6332
2007PS9,0.076789,1.1579
2007BE49,0.59175,2.4946
2007TH72,0.639333,3.3327
2007US3,0.363662,2.0634
2007PF28,0.802813,3.851
2007EG88,0.374855,2.22
2007TD1,0.560378,3.73
2007XW23,0.38536,2.0075
2007VX83,0.450328,1.7747
2007RD1,0.501673,3.4932
2007UC2,0.352194,2.2515
2007FF1,0.484333,2.2622
2007RY9,0.15278,1.4639
2007RV12,0.389166,2.3162
2007OH3,0.46124,2.8463
2007EK26,0.652692,3.0538
2007HW4,0.779259,2.7331
2007RT1,0.754922,3.1849
2007WD5,0.594847,3.9384
2007CS26,0.567983,3.6544
2007TH71,0.313324,1.7617
2007GW5,0.287729,1.8646
2007VH189,0.726188,4.5153
2007UX1,0.486413,3.6275
2007UG6,0.438516,2.6941
2007VA3,0.609227,3.9265
2007CB27,0.061579,1.1881
2007UL12,0.805604,3.5472
2007PQ9,0.24106,1.7703
2007BA49,0.608335,4.3587
2007FL18,0.644749,5.6292
2007KE,0.523514,2.557
2007VJ184,0.461155,2.463
2007VD138,0.637119,4.5941
2007EY,0.538665,3.6113
2007VL243,0.72856,1.6683
2007VK3,0.105807,1.2431
2007QE3,0.661119,4.0438
2007CT26,0.386797,1.1858
2007XN16,0.605616,3.9559
2007FC3,0.315121,1.7671
2007PQ,0.458296,3.1281
2007RN133,0.660003,3.6965
2007TH1,0.417821,1.9305
2007EN88,0.59058,3.4596
2007OX,0.348407,2.0301
2007XK11,0.621521,4.4886
2007UD6,0.242184,1.5291
2007AA2,0.12069,1.1571
2007MG,0.467608,1.8713
2007VJ189,0.149293,1.2896
2007TL15,0.542802,2.1329
2007VK8,0.5388,2.1591
2007SN6,0.690789,3.9516
2007YF,0.120161,1.0675
2007VT6,0.644606,3.2059
2007XQ3,0.42249,2.8242
2007UG,0.379824,2.3184
2007TY24,0.572175,3.9255
2007VY137,0.383136,1.2412
2007VG3,0.70465,5.5245
2007TU68,0.56793,3.656
2007YP56,0.707242,3.4056
2007CZ49,0.633686,4.8002
2007WT4,0.420632,3.1848
2007EG,0.368394,1.0319
2007SH,0.472803,2.5464
2007HG44,0.715815,4.2525
2007XA10,0.355102,2.1807
2007EH26,0.666783,3.1557
2007RO17,0.196278,1.1089
2008TJ157,0.553086,4.2714
2008JM26,0.307892,1.7868
2008GJ,0.470629,2.889
2008EJ85,0.260281,1.5212
2008CM74,0.1468,1.2489
2008GL2,0.128893,1.268
2008DY,0.619048,4.3271
2008UT5,0.55501,3.5387
2008WL,0.644396,4.4859
2008CE22,0.312234,1.6019
2008VC,0.172485,1.3146
2008TP26,0.28737,1.4087
2008WF96,0.574965,3.9162
2008QB,0.739129,2.0976
2008EH85,0.265937,1.4256
2008EK68,0.39326,2.0572
2008ET7,0.138497,1.6209
2008YW32,0.561245,3.6244
2008YQ2,0.255305,1.2983
2008EO6,0.401035,2.6659
2008TX3,0.186587,1.3993
2008CH70,0.319482,1.1255
2008DV22,0.636981,4.3964
2008GF,0.337675,2.0073
2008DH5,0.507853,2.3039
2008CL116,0.743343,5.3666
2008EM,0.148372,1.3269
2008EV84,0.613794,4.0748
2008WF14,0.303977,2.0081
2008RU,0.645847,3.4701
2008BE,0.414804,2.7981
2008HC38,0.480495,1.8937
2008CN116,0.361334,1.6607
2008EB85,0.454007,1.8353
2008CW118,0.415468,2.5418
2008KD6,0.443011,1.8901
2008YZ32,0.620549,1.6813
2008SW1,0.533705,3.8076
2008EM7,0.243198,1.5392
2008AG4,0.192568,1.3591
2008YR27,0.751643,3.9493
2008GY3,0.512939,3.8752
2008JJ,0.378784,2.4022
2008FW6,0.637093,3.7079
2008OT7,0.314183,1.4924
2008UF7,0.605573,2.6487
2008WK61,0.419063,2.3526
2008EL,0.538931,1.6978
2008CC175,0.501397,1.4341
2008RW,0.530821,3.0279
2008TD2,0.334243,2.0417
2008MQ1,0.256637,1.7492
2008WM,0.141363,1.226
2008VJ,0.454442,2.428
2008GC110,0.154111,1.259
2008OM,0.533016,3.7799
2008PG7,0.367298,2.0868
2008GW20,0.612459,3.8358
2008YK2,0.491299,3.2727
2008XQ2,0.552536,3.414
2008RP108,0.415266,3.0071
2008SW7,0.352594,2.1873
2008JG,0.296088,1.3637
2008UC202,0.068665,1.0803
2008GF2,0.373336,2.556
2008EZ7,0.447731,2.6032
2008SP7,0.532865,4.1982
2008EW5,0.455155,2.9115
2008WL60,0.551338,3.7393
2008WH14,0.255983,1.7481
2008HK,0.554626,3.7315
2008OA6,0.503247,3.2166
2008EF,0.551352,3.4144
2008RX24,0.438815,3.292
2008SC,0.701625,1.8569
2008US5,0.329294,2.4025
2008SR,0.403296,2.8098
2008YH30,0.473127,2.4971
2008VH,0.469405,3.1446
2008PG2,0.042113,1.1865
2008CD71,0.749486,2.5477
2008ER,0.256926,1.5277
2008WQ2,0.204129,1.0201
2008YU30,0.58564,3.9311
2008EL85,0.555449,2.9472
2008RT24,0.419136,2.5798
2008JE,0.093114,1.0754
2008LC,0.527353,3.2427
2008CA22,0.728453,3.509
2008HX1,0.584771,3.5141
2008NP3,0.334035,1.3407
2008FN,0.596885,3.0247
2008WL61,0.523709,3.4421
2008FF5,0.966609,4.5021
2008CG119,0.4764,2.4557
2008YO27,0.254423,1.9521
2008US4,0.634276,3.814
2008CX21,0.511945,2.9132
2008VN,0.636239,5.0315
2008FX6,0.126811,1.0397
2008YA29,0.489902,3.084
2008TS10,0.201819,1.5118
2008CD6,0.597803,3.1735
2008EG32,0.43028,2.2907
2008KE6,0.521808,2.5763
2008CA6,0.468783,2.5097
2008VY3,0.347997,1.3331
2008YL2,0.541988,2.4626
2008WE,0.559324,3.5709
2008ED8,0.549149,3.3955
2008LW16,0.103547,1.1766
2008UU99,0.538481,3.5981
2008LD,0.154774,1.0299
2008CK70,0.469497,1.6209
2008EX5,0.391481,1.8935
2008EF85,0.541442,3.2202
2008HH,0.355593,1.8519
2008CD119,0.360865,1.3714
2008EZ84,0.150766,1.1633
2008QZ,0.42317,3.0867
2008WO2,0.188169,1.218
2008UW91,0.571502,1.8018
2008AU28,0.537995,3.0981
2008HE3,0.720139,4.4746
2008GO20,0.490985,2.8223
2008CC71,0.366973,1.9807
2008RZ24,0.56388,3.4023
2008GJ110,0.821767,2.84
2008JU2,0.521927,3.4266
2008WM61,0.333727,1.9769
2008LA,0.575942,3.5072
2008YE29,0.618899,4.5484
2008QU11,0.49594,2.6704
2008HG,0.507243,3.1809
2008PR9,0.511782,1.4263
2008JY30,0.757995,4.1749
2008TB,0.602363,3.9785
2008HB2,0.377908,2.3085
2008XN,0.58908,3.4401
2008UM1,0.703871,4.2533
2008GU20,0.411558,2.7159
2008HQ3,0.26245,1.7119
2008CK119,0.155665,1.3793
2008FK7,0.393872,2.6315
2008TY9,0.279148,1.8321
2008EN6,0.467992,2.1766
2008CD22,0.321615,2.0812
2008WH60,0.261324,1.9665
2008YQ27,0.305731,1.7029
2008FP,0.897526,4.8765
2008GX21,0.414907,2.6994
2008CL72,0.434651,3.2616
2008CJ1,0.321503,2.2059
2008GV,0.617057,4.3896
2008YC29,0.398114,1.2075
2008TE4,0.369932,2.0144
2008EQ,0.458192,2.5587
2008YN27,0.596575,3.498
2008OO8,0.507863,3.0905
2008DB,0.233156,1.3009
2008TA,0.647879,2.2761
2008JR14,0.375101,2.2634
2008FG,0.67606,3.0027
2008GE128,0.463797,2.6687
2008CL70,0.673908,3.6954
2008HF2,0.745737,2.9634
2008WA14,0.428248,1.8046
2008RQ24,0.427916,3.1023
2008FE,0.355991,2.1731
2008EA8,0.675635,1.6067
2008UL3,0.224041,1.5845
2008EC32,0.646544,3.3456
2008TD27,0.641523,3.6178
2008FC,0.34452,2.038
2008OQ8,0.465257,3.3768
2008WD14,0.56595,3.5006
2008TE1,0.471898,2.8585
2008EP,0.260039,1.0615
2008LC2,0.515329,1.5285
2008KX2,0.549272,3.7173
2008TC2,0.310579,1.3966
2008XH,0.44698,1.9523
2008CF,0.470442,2.8291
2008TZ,0.396884,1.3311
2008GQ3,0.52288,3.3282
2008CK116,0.583565,2.2159
2008NX,0.207299,1.5941
2008GP3,0.391951,1.6296
2008JL3,0.54361,3.3302
2008UA202,0.068523,1.104
2008EV68,0.284573,1.8753
2008MG1,0.822766,1.4276
2008UM90,0.444233,2.6828
2008UX91,0.215541,1.758
2008EJ,0.482657,1.6467
2008LB,0.608784,3.986
2008UE1,0.487073,3.3233
2008YF3,0.326765,2.041
2008SO1,0.600724,4.6082
2008MZ,0.607945,4.2046
2008TB4,0.446157,2.6333
2008UT1,0.461834,2.3799
2008BH16,0.528228,2.709
2008VB4,0.614541,3.7981
2008ON13,0.815673,4.0214
2008HB38,0.492564,2.7674
2008UQ,0.395489,1.5087
2008AK33,0.720009,3.8156
2008QU3,0.24788,1.0847
2008WC14,0.658238,5.3178
2008RR24,0.45255,1.8621
2008UB92,0.343797,2.067
2008PF2,0.577396,3.8681
2008XL1,0.198001,1.703
2008YP2,0.326288,2.0331
2008EL68,0.046259,1.0654
2008CB6,0.406871,2.2545
2008HE2,0.457974,2.9551
2008NO3,0.673198,4.6667
2008SF8,0.604916,4.4456
2008AG1,0.560136,2.7889
2008SX148,0.30266,1.4597
2008SY148,0.193568,1.4928
2008XC2,0.488016,2.9247
2008UU,0.613436,4.4702
2008EB8,0.357621,2.5106
2008DW,0.36167,2.7069
2008RE1,0.523262,3.4517
2008WT62,0.353751,1.1971
2008UD,0.322395,1.335
2008SV11,0.724745,4.5098
2008PV16,0.591718,2.9686
2008TV25,0.51265,2.8529
2008CT1,0.450012,1.3222
2008EK85,0.27478,1.7562
2008DG4,0.640994,4.0853
2008YG26,0.527798,3.3252
2008UA92,0.606233,4.2028
2008CZ4,0.378528,1.7894
2008VH14,0.643483,4.7021
2008UZ91,0.265032,1.9618
2008CZ21,0.144589,1.6388
2008VM,0.397876,1.9459
2008XE2,0.505714,3.8338
2008AM33,0.41186,2.6295
2008GK,0.573324,2.6403
2008TM26,0.451819,2.4316
2008YS27,0.317389,1.9339
2008TG,0.537581,3.898
2008HA2,0.40168,2.4613
2008QM2,0.314956,2.0367
2008CL20,0.318769,1.0116
2008WB59,0.188108,1.2416
2008JT19,0.416126,2.8566
2008EE9,0.527919,2.0247
2008QV11,0.452941,1.3191
2008EF32,0.520907,2.4706
2008CB175,0.239139,1.6665
2008CC22,0.564692,3.0626
2008WB14,0.578072,3.8676
2008YG29,0.526074,3.4032
2008YG30,0.50435,2.681
2008EJ68,0.277868,1.3939
2008WW32,0.492839,3.1858
2008WJ96,0.593515,3.8924
2008QW11,0.541777,3.575
2008GG,0.815868,2.5032
2008OC9,0.249956,1.4416
2008KB12,0.582719,4.4064
2008DT22,0.438506,2.489
2008TD1,0.490954,3.2512
2008EJ9,0.292325,2.3133
2008VE,0.639019,4.402
2008EM68,0.570718,2.353
2008WP1,0.432469,3.1789
2008QA1,0.513813,3.3607
2008FH5,0.518004,2.966
2008FW5,0.545321,3.3035
2008JM20,0.592217,1.6273
2008YV32,0.413987,2.1628
2008RV,0.563966,3.5495
2008SH148,0.641405,4.3623
2008CO,0.011682,1.1899
2008US2,0.278825,1.9541
2008BX2,0.341183,1.1496
2008ST,0.125865,1.0854
2008WC,0.45836,2.5405
2008UC7,0.444477,1.9084
2008HR3,0.662221,4.0097
2008VK,0.446099,2.2679
2008UU5,0.504915,3.7377
2008UA7,0.360299,2.1974
2008CY4,0.420726,2.6137
2008AZ30,0.653709,2.2041
2008XK1,0.161337,1.5394
2008TK,0.518794,3.233
2008BN16,0.684663,3.7185
2008GF1,0.464939,1.8004
2008HY1,0.431853,2.3243
2008BP16,0.649659,1.3669
2008CS116,0.642844,4.5582
2008SD,0.738711,3.5408
2008CP,0.077664,1.2075
2008SQ,0.354746,2.222
2008LG2,0.228427,1.0489
2008PL3,0.44351,3.2907
2008YA,0.831644,4.8551
2008DU22,0.398822,1.9316
2008CD70,0.082426,1.1665
2008UW99,0.615895,3.9825
2008SX150,0.511877,3.9932
2008CJ119,0.340886,2.4454
2008WY94,0.181528,1.3903
2008UB95,0.26859,1.2565
2008YF30,0.322974,1.7327
2008YE30,0.735722,4.0933
2008YE3,0.28625,1.9927
2008EC85,0.716063,4.9864
2008EK1,0.557503,2.4043
2008FE5,0.309337,1.8624
2008TN9,0.303308,1.5621
2008WS62,0.315799,1.6695
2008CC6,0.773905,2.238
2008KF6,0.553205,3.6198
2008TL26,0.578412,4.1668
2008CE5,0.662901,1.8007
2008UU95,0.684451,4.2343
2008JQ,0.107812,1.1259
2008XB1,0.372736,1.8291
2008GZ3,0.488303,3.0671
2008FM,0.469811,2.7422
2008WH96,0.405239,1.9324
2008SE,0.482835,3.5044
2008DJ,0.603493,3.1789
2008TD,0.338716,1.1997
2008XO,0.48915,2.9904
2008UM3,0.251364,1.8274
2008VL,0.615995,3.9124
2008UB7,0.593445,1.9684
2008DY22,0.225942,1.0064
2008SR1,0.65048,3.9147
2008CE70,0.339583,1.9717
2008HA38,0.134355,1.6844
2008CP116,0.566455,3.8805
2008TP10,0.612066,3.5076
2008OX8,0.251214,2.0059
2008VA15,0.303883,1.8907
2008WY13,0.739855,4.1912
2008NQ3,0.577811,3.8755
2008AW28,0.341117,2.3402
2008YM2,0.553096,3.6144
2008JV2,0.519571,3.1742
2008JN,0.803382,1.9426
2008FS6,0.146784,1.4843
2008FH,0.511424,2.4229
2008KB6,0.445665,2.4051
2008WL64,0.722377,2.2853
2008SJ148,0.384432,1.6731
2008DC,0.233895,1.688
2008TC,0.497795,3.0781
2008AH4,0.638995,3.7638
2008CL1,0.137365,1.0929
2008GR3,0.311575,2.0097
2008ST1,0.300737,1.796
2008EP7,0.296399,1.7121
2008CJ,0.564177,3.7395
2008TB2,0.489789,3.0778
2008WM32,0.580379,3.5235
2008FJ,0.560177,3.6834
2008OY2,0.618458,4.2877
2008YO2,0.590469,2.6587
2008UG7,0.094747,1.3439
2008GE110,0.394649,2.8841
2008JC,0.463257,1.5298
2008DL4,0.123268,1.0434
2008JS26,0.512104,3.2577
2008XG,0.237658,1.7606
2008GP20,0.441703,2.8245
2008TR2,0.272824,2.1741
2008CH,0.688761,3.9406
2008PK3,0.598128,3.0234
2008PJ3,0.759982,3.124
2008EW84,0.581444,2.7589
2008BE15,0.663998,4.1214
2008AX1,0.47597,2.2826
2008WY32,0.616296,1.8949
2008SV7,0.331379,2.1642
2008DA4,0.624863,3.944
2008KT,0.084802,1.0968
2008UD95,0.138678,1.3033
2008TE157,0.624078,4.4738
2008UV91,0.615849,3.5715
2008GR,0.435803,2.4854
2008TE2,0.32357,1.975
2008UR2,0.368945,1.9442
2008TC4,0.55441,1.213
2008EM85,0.718239,3.4289
2008PK9,0.724726,2.8254
2008AD,0.678966,2.8653
2008UF1,0.634213,3.0564
2008TS26,0.465461,2.0927
2008UR,0.271508,1.6736
2008MP1,0.565406,2.9608
2008ER90,0.175719,1.8476
2008EX84,0.551287,3.6317
2008FN6,0.358586,2.2274
2008CJ22,0.277845,1.8414
2008HD2,0.44649,2.1255
2008SZ150,0.330164,1.8734
2008FJ7,0.291208,1.4637
2008LE,0.267902,1.8362
2008SZ1,0.525347,3.3305
2008XX2,0.537453,3.8618
2008YG3,0.572828,4.0633
2008OP8,0.675623,3.7013
2008TM10,0.652748,3.7664
2008VG14,0.561272,4.3779
2008OM8,0.447589,3.0407
2008UB,0.158778,1.7384
2008EG9,0.384919,1.9433
2008UT95,0.575138,2.8589
2008ON10,0.161271,1.3508
2008BO16,0.81098,4.3968
2008QC,0.52024,3.4558
2008PH3,0.46048,3.1071
2008GS3,0.37461,1.1747
2008VR4,0.388037,1.2794
2008BC15,0.709218,3.718
2008GA4,0.670091,2.9552
2008XP,0.353232,2.6465
2008MU1,0.436433,2.723
2008SV150,0.08934,1.2573
2008GV20,0.621845,3.2611
2008UB202,0.483723,3.71
2008US,0.595915,2.4731
2008NB,0.554303,3.8202
2008SH82,0.594917,3.8857
2008WG96,0.492784,1.5671
2008JL24,0.106595,1.1489
2008DX,0.503962,3.4596
2008TF,0.518555,1.453
2008UF,0.371624,2.2629
2008CO116,0.441303,2.3602
2008HE66,0.155128,1.6049
2008YZ28,0.616807,4.0455
2008UX,0.681257,1.3743
2008QT11,0.377807,1.8931
2008SD85,0.407232,1.2424
2008EU68,0.645157,2.4302
2008GD1,0.613544,3.6949
2008EM6,0.488536,2.7337
2008SW150,0.562264,2.7915
2008TQ10,0.462405,3.2507
2008PW4,0.272828,1.479
2008JD33,0.742724,6.9775
2008SN1,0.514406,4.0237
2008YD3,0.541315,3.4935
2008GE,0.209062,1.5379
2008JO14,0.795462,3.599
2008YC3,0.045651,1.0624
2008EN,0.427473,2.3707
2008ON8,0.353881,2.2293
2008LH2,0.275954,1.2493
2008WK,0.281825,1.817
2008EE85,0.384499,1.6835
2008CS1,0.372363,1.6889
2008VD,0.241257,1.5366
2008PF1,0.494562,2.0323
2008FL7,0.518566,3.1707
2008ON,0.207832,1.7644
2008WP2,0.350582,2.0312
2008WQ1,0.605711,4.2893
2008YY32,0.549994,3.2386
2008VS4,0.547837,3.6111
2008WZ94,0.773514,2.6996
2008HZ1,0.674284,3.258
2008AE4,0.55966,3.6409
2008GH,0.771649,4.5056
2008WK60,0.31968,1.0292
2008BC22,0.448069,3.1806
2008KW2,0.693306,2.4466
2008RT,0.564447,3.8936
2008XW2,0.44387,1.5376
2008OO,0.700454,3.5822
2008WG14,0.487776,2.4717
2008YN2,0.220435,1.267
2008CH1,0.324859,1.5915
2008HC2,0.522286,1.8931
2008GX3,0.47656,2.792
2008OX1,0.27754,1.5412
2008UD202,0.412725,2.6635
2008UY91,0.902041,13.7365
2008LQ16,0.737302,2.9647
2008GD,0.77669,2.1279
2008CH116,0.58747,1.0522
2008HJ,0.406684,2.296
2008TF2,0.358749,1.3452
2008EH,0.586542,3.7032
2008SA,0.332788,1.7674
2008YD29,0.571896,4.5419
2008DW22,0.381658,2.4179
2008RK1,0.578369,4.3812
2008WE96,0.445635,2.7498
2008SS,0.479297,1.3734
2008WB,0.095391,1.5177
2008GM2,0.157388,1.2176
2008YF,0.438201,2.3411
2008XU2,0.616603,3.9707
2008TC1,0.555869,3.3096
2008CP23,0.453816,3.2102
2008GD110,0.254052,1.2822
2008UU1,0.750604,2.8142
2008SU1,0.756427,3.7718
2008DH23,0.259081,2.0842
2008SJ82,0.577329,3.7541
2008JP24,0.277428,1.5945
2008OV2,0.573102,3.7477
2008YJ2,0.523897,2.7204
2008TB27,0.360516,2.4115
2008KA6,0.337649,1.5925
2008AP33,0.481294,1.983
2008RW24,0.500297,2.6279
2008SC85,0.525909,3.6861
2008CQ,0.364911,1.7109
2008SP,0.350353,2.2835
2008CY21,0.248014,1.2088
2008YR2,0.431634,3.2444
2008VT4,0.12511,1.6226
2008JW2,0.636452,3.9901
2008BQ16,0.362101,2.6646
2008KC6,0.439452,1.9506
2008CF22,0.563827,3.1751
2008WD,0.616529,3.9119
2008FO,0.276187,1.5831
2008XA2,0.612467,3.8461
2008CY118,0.373508,1.7911
2008CG116,0.581485,3.8842
2008EH1,0.228731,1.713
2008JZ7,0.646716,4.3871
2008EF9,0.597357,3.4325
2008BT2,0.080709,1.2678
2008TK157,0.517673,3.6267
2008DX22,0.470307,1.9767
2008QC1,0.60744,4.2745
2008MV1,0.649638,3.7271
2008XM1,0.782233,4.2221
2008XK,0.691518,4.6764
2008CE6,0.478581,2.8086
2008HJ3,0.473549,2.7218
2008JP,0.648483,2.5499
2008WK96,0.499047,2.6174
2008WE14,0.387921,2.2649
2008XB2,0.377019,1.5921
2008GB21,0.414244,2.0649
2008AF3,0.191073,1.4369
2008EY84,0.174847,1.2104
2008AS28,0.730433,4.2
2008UO90,0.432204,3.1457
2008OO1,0.614266,3.9259
2008TE,0.452626,2.2055
2008VL14,0.821786,4.0211
2008JW19,0.628992,2.7367
2008TR10,0.468385,3.1114
2008CZ118,0.418458,3.1325
2008PE1,0.507722,3.2683
2008TT26,0.257188,1.6911
2008RS26,0.592264,4.7944
2008RM98,0.643273,4.1999
2008VU3,0.618484,4.0242
2008BV2,0.399922,2.8459
2008BC,0.599289,3.8696
2008TA4,0.122945,1.2212
2008BD15,0.139863,1.2296
2008GK2,0.579764,3.3585
2008HT4,0.229579,1.7394
2008SY150,0.32842,1.839
2008RS24,0.615909,3.4079
2008YM27,0.460856,2.4519
2008RH1,0.161746,1.2353
2008AJ33,0.659022,5.419
2008DL5,0.473421,1.6144
2008GL20,0.202349,1.0745
2008XS,0.214848,1.5518
2008EE68,0.164246,1.714
2008PJ9,0.660989,4.2344
2008KN11,0.529022,2.6135
2008XV2,0.418803,3.0835
2008ES5,0.638652,3.215
2008VZ3,0.525135,2.83
2008GA110,0.575707,4.4961
2008CE119,0.176283,1.4214
2008TQ26,0.492088,2.6717
2008YB29,0.579729,3.7448
2008FK,0.57211,3.0001
2008EA9,0.074417,1.127
2008KQ,0.317398,2.0124
2008UE7,0.448052,2.3879
2008FB,0.470166,2.8979
2008OS7,0.644552,3.1381
2008SU150,0.3942,2.7622
2008GX,0.48154,3.3761
2008EO,0.468849,1.7448
2008LN16,0.422974,3.0448
2008DD,0.463834,2.8435
2008TL,0.479984,2.5879
2008XF,0.137116,1.483
2008CG,0.251704,1.2868
2008MR1,0.463309,3.328
2008AN33,0.69759,4.3484
2008FY6,0.38741,2.5158
2008AX28,0.426124,3.2123
2008JT35,0.584374,4.0848
2008GU3,0.511437,3.6654
2008UZ201,0.497339,3.4866
2008AH33,0.547719,3.256
2008GV3,0.605369,3.8488
2008CA119,0.367059,2.2005
2008YX32,0.39084,1.7145
2008YC33,0.265984,1.6924
2008KS,0.156936,1.1272
2008CQ116,0.1959,1.2026
2008GQ,0.374444,2.3452
2008EE5,0.071587,1.0124
2008WJ14,0.703528,6.4525
2008TJ,0.31376,2.0401
2008CK,0.523174,3.1816
2008TX9,0.510484,2.8816
2008UV5,0.593969,4.0332
2008ST7,0.513476,2.9295
2008GB4,0.270814,1.7489
2008ED85,0.34342,1.9977
2008HU4,0.055577,1.131
2008AL33,0.503548,3.8296
2008EG85,0.396213,2.2233
2008KO,0.735919,3.7421
2008XC1,0.578255,3.2388
2008TC3,0.295653,1.6652
2008YF29,0.613153,3.9297
2008UV,0.340443,2.19
2008UP100,0.414387,2.1909
2008NA,0.302597,1.253
2008DF5,0.195379,1.0475
2008TF9,0.536764,3.9178
2008KV2,0.412077,1.2
2008SG148,0.201704,1.6164
2008VA4,0.21924,1.567
2008UT2,0.484387,2.6832
2008TH,0.561283,2.1067
2008UN3,0.233456,1.2984
2008UC,0.453652,2.8718
2008UT99,0.308807,2.0149
2008TB1,0.580478,4.1959
2008QS11,0.482739,2.7589
2008BW2,0.331388,1.8557
2008YJ3,0.475988,2.2648
2009TQ8,0.421275,1.8223
2009DB12,0.565602,1.8344
2009AE16,0.736905,3.1073
2009PR1,0.31195,1.9529
2009UL1,0.431111,1.9334
2009DO111,0.280913,1.3459
2009JQ2,0.324749,2.0522
2009QB36,0.786796,4.0089
2009MG1,0.626047,3.2453
2009SZ99,0.214462,0.9896
2009FS,0.627102,3.9719
2009WY7,0.608216,1.0451
2009WV7,0.315692,1.9257
2009FE19,0.195206,1.4882
2009CP,0.549452,3.3791
2009KV21,0.585893,3.8299
